t_idx,DateTime,HourOfDay,DayOfWeek,IsWeekend
5192,2004-10-14 09:00,9,5,0
5193,2004-10-14 10:00,10,5,0
5194,2004-10-14 11:00,11,5,0
5195,2004-10-14 12:00,12,5,0
5196,2004-10-14 13:00,13,5,0
5197,2004-10-14 14:00,14,5,0
5198,2004-10-14 15:00,15,5,0
5199,2004-10-14 16:00,16,5,0
5200,2004-10-14 17:00,17,5,0
5201,2004-10-14 18:00,18,5,0
5202,2004-10-14 19:00,19,5,0
5203,2004-10-14 20:00,20,5,0
5204,2004-10-14 21:00,21,5,0
5205,2004-10-14 22:00,22,5,0
5206,2004-10-14 23:00,23,5,0
5207,2004-10-15 00:00,0,6,0
5208,2004-10-15 01:00,1,6,0
5209,2004-10-15 02:00,2,6,0
5210,2004-10-15 03:00,3,6,0
5211,2004-10-15 04:00,4,6,0
5212,2004-10-15 05:00,5,6,0
5213,2004-10-15 06:00,6,6,0
5214,2004-10-15 07:00,7,6,0
5215,2004-10-15 08:00,8,6,0
5216,2004-10-15 09:00,9,6,0
5217,2004-10-15 10:00,10,6,0
5218,2004-10-15 11:00,11,6,0
5219,2004-10-15 12:00,12,6,0
5220,2004-10-15 13:00,13,6,0
5221,2004-10-15 14:00,14,6,0
5222,2004-10-15 15:00,15,6,0
5223,2004-10-15 16:00,16,6,0
5224,2004-10-15 17:00,17,6,0
5225,2004-10-15 18:00,18,6,0
5226,2004-10-15 19:00,19,6,0
5227,2004-10-15 20:00,20,6,0
5228,2004-10-15 21:00,21,6,0
5229,2004-10-15 22:00,22,6,0
5230,2004-10-15 23:00,23,6,0
5231,2004-10-16 00:00,0,7,1
5232,2004-10-16 01:00,1,7,1
5233,2004-10-16 02:00,2,7,1
5234,2004-10-16 03:00,3,7,1
5235,2004-10-16 04:00,4,7,1
5236,2004-10-16 05:00,5,7,1
5237,2004-10-16 06:00,6,7,1
5238,2004-10-16 07:00,7,7,1
5239,2004-10-16 08:00,8,7,1
5240,2004-10-16 09:00,9,7,1
5241,2004-10-16 10:00,10,7,1
5242,2004-10-16 11:00,11,7,1
5243,2004-10-16 12:00,12,7,1
5244,2004-10-16 13:00,13,7,1
5245,2004-10-16 14:00,14,7,1
5246,2004-10-16 15:00,15,7,1
5247,2004-10-16 16:00,16,7,1
5248,2004-10-16 17:00,17,7,1
5249,2004-10-16 18:00,18,7,1
5250,2004-10-16 19:00,19,7,1
5251,2004-10-16 20:00,20,7,1
5252,2004-10-16 21:00,21,7,1
5253,2004-10-16 22:00,22,7,1
5254,2004-10-16 23:00,23,7,1
5255,2004-10-17 00:00,0,1,1
5256,2004-10-17 01:00,1,1,1
5257,2004-10-17 02:00,2,1,1
5258,2004-10-17 03:00,3,1,1
5259,2004-10-17 04:00,4,1,1
5260,2004-10-17 05:00,5,1,1
5261,2004-10-17 06:00,6,1,1
5262,2004-10-17 07:00,7,1,1
5263,2004-10-17 08:00,8,1,1
5264,2004-10-17 09:00,9,1,1
5265,2004-10-17 10:00,10,1,1
5266,2004-10-17 11:00,11,1,1
5267,2004-10-17 12:00,12,1,1
5268,2004-10-17 13:00,13,1,1
5269,2004-10-17 14:00,14,1,1
5270,2004-10-17 15:00,15,1,1
5271,2004-10-17 16:00,16,1,1
5272,2004-10-17 17:00,17,1,1
5273,2004-10-17 18:00,18,1,1
5274,2004-10-17 19:00,19,1,1
5275,2004-10-17 20:00,20,1,1
5276,2004-10-17 21:00,21,1,1
5277,2004-10-17 22:00,22,1,1
5278,2004-10-17 23:00,23,1,1
5279,2004-10-18 00:00,0,2,0
5280,2004-10-18 01:00,1,2,0
5281,2004-10-18 02:00,2,2,0
5282,2004-10-18 03:00,3,2,0
5283,2004-10-18 04:00,4,2,0
5284,2004-10-18 05:00,5,2,0
5285,2004-10-18 06:00,6,2,0
5286,2004-10-18 07:00,7,2,0
5287,2004-10-18 08:00,8,2,0
5288,2004-10-18 09:00,9,2,0
5289,2004-10-18 10:00,10,2,0
5290,2004-10-18 11:00,11,2,0
5291,2004-10-18 12:00,12,2,0
5292,2004-10-18 13:00,13,2,0
5293,2004-10-18 14:00,14,2,0
5294,2004-10-18 15:00,15,2,0
5295,2004-10-18 16:00,16,2,0
5296,2004-10-18 17:00,17,2,0
5297,2004-10-18 18:00,18,2,0
5298,2004-10-18 19:00,19,2,0
5299,2004-10-18 20:00,20,2,0
5300,2004-10-18 21:00,21,2,0
5301,2004-10-18 22:00,22,2,0
5302,2004-10-18 23:00,23,2,0
5303,2004-10-19 00:00,0,3,0
5304,2004-10-19 01:00,1,3,0
5305,2004-10-19 02:00,2,3,0
5306,2004-10-19 03:00,3,3,0
5307,2004-10-19 04:00,4,3,0
5308,2004-10-19 05:00,5,3,0
5309,2004-10-19 06:00,6,3,0
5310,2004-10-19 07:00,7,3,0
5311,2004-10-19 08:00,8,3,0
5312,2004-10-19 09:00,9,3,0
5313,2004-10-19 10:00,10,3,0
5314,2004-10-19 11:00,11,3,0
5315,2004-10-19 12:00,12,3,0
5316,2004-10-19 13:00,13,3,0
5317,2004-10-19 14:00,14,3,0
5318,2004-10-19 15:00,15,3,0
5319,2004-10-19 16:00,16,3,0
5320,2004-10-19 17:00,17,3,0
5321,2004-10-19 18:00,18,3,0
5322,2004-10-19 19:00,19,3,0
5323,2004-10-19 20:00,20,3,0
5324,2004-10-19 21:00,21,3,0
5325,2004-10-19 22:00,22,3,0
5326,2004-10-19 23:00,23,3,0
5327,2004-10-20 00:00,0,4,0
5328,2004-10-20 01:00,1,4,0
5329,2004-10-20 02:00,2,4,0
5330,2004-10-20 03:00,3,4,0
5331,2004-10-20 04:00,4,4,0
5332,2004-10-20 05:00,5,4,0
5333,2004-10-20 06:00,6,4,0
5334,2004-10-20 07:00,7,4,0
5335,2004-10-20 08:00,8,4,0
5336,2004-10-20 09:00,9,4,0
5337,2004-10-20 10:00,10,4,0
5338,2004-10-20 11:00,11,4,0
5339,2004-10-20 12:00,12,4,0
5340,2004-10-20 13:00,13,4,0
5341,2004-10-20 14:00,14,4,0
5342,2004-10-20 15:00,15,4,0
5343,2004-10-20 16:00,16,4,0
5344,2004-10-20 17:00,17,4,0
5345,2004-10-20 18:00,18,4,0
5346,2004-10-20 19:00,19,4,0
5347,2004-10-20 20:00,20,4,0
5348,2004-10-20 21:00,21,4,0
5349,2004-10-20 22:00,22,4,0
5350,2004-10-20 23:00,23,4,0
5351,2004-10-21 00:00,0,5,0
5352,2004-10-21 01:00,1,5,0
5353,2004-10-21 02:00,2,5,0
5354,2004-10-21 03:00,3,5,0
5355,2004-10-21 04:00,4,5,0
5356,2004-10-21 05:00,5,5,0
5357,2004-10-21 06:00,6,5,0
5358,2004-10-21 07:00,7,5,0
5359,2004-10-21 08:00,8,5,0
5360,2004-10-21 09:00,9,5,0
5361,2004-10-21 10:00,10,5,0
5362,2004-10-21 11:00,11,5,0
5363,2004-10-21 12:00,12,5,0
5364,2004-10-21 13:00,13,5,0
5365,2004-10-21 14:00,14,5,0
5366,2004-10-21 15:00,15,5,0
5367,2004-10-21 16:00,16,5,0
5368,2004-10-21 17:00,17,5,0
5369,2004-10-21 18:00,18,5,0
5370,2004-10-21 19:00,19,5,0
5371,2004-10-21 20:00,20,5,0
5372,2004-10-21 21:00,21,5,0
5373,2004-10-21 22:00,22,5,0
5374,2004-10-21 23:00,23,5,0
5375,2004-10-22 00:00,0,6,0
5376,2004-10-22 01:00,1,6,0
5377,2004-10-22 02:00,2,6,0
5378,2004-10-22 03:00,3,6,0
5379,2004-10-22 04:00,4,6,0
5380,2004-10-22 05:00,5,6,0
5381,2004-10-22 06:00,6,6,0
5382,2004-10-22 07:00,7,6,0
5383,2004-10-22 08:00,8,6,0
5384,2004-10-22 09:00,9,6,0
5385,2004-10-22 10:00,10,6,0
5386,2004-10-22 11:00,11,6,0
5387,2004-10-22 12:00,12,6,0
5388,2004-10-22 13:00,13,6,0
5389,2004-10-22 14:00,14,6,0
5390,2004-10-22 15:00,15,6,0
5391,2004-10-22 16:00,16,6,0
5392,2004-10-22 17:00,17,6,0
5393,2004-10-22 18:00,18,6,0
5394,2004-10-22 19:00,19,6,0
5395,2004-10-22 20:00,20,6,0
5396,2004-10-22 21:00,21,6,0
5397,2004-10-22 22:00,22,6,0
5398,2004-10-22 23:00,23,6,0
5399,2004-10-23 00:00,0,7,1
5400,2004-10-23 01:00,1,7,1
5401,2004-10-23 02:00,2,7,1
5402,2004-10-23 03:00,3,7,1
5403,2004-10-23 04:00,4,7,1
5404,2004-10-23 05:00,5,7,1
5405,2004-10-23 06:00,6,7,1
5406,2004-10-23 07:00,7,7,1
5407,2004-10-23 08:00,8,7,1
5408,2004-10-23 09:00,9,7,1
5409,2004-10-23 10:00,10,7,1
5410,2004-10-23 11:00,11,7,1
5411,2004-10-23 12:00,12,7,1
5412,2004-10-23 13:00,13,7,1
5413,2004-10-23 14:00,14,7,1
5414,2004-10-23 15:00,15,7,1
5415,2004-10-23 16:00,16,7,1
5416,2004-10-23 17:00,17,7,1
5417,2004-10-23 18:00,18,7,1
5418,2004-10-23 19:00,19,7,1
5419,2004-10-23 20:00,20,7,1
5420,2004-10-23 21:00,21,7,1
5421,2004-10-23 22:00,22,7,1
5422,2004-10-23 23:00,23,7,1
5423,2004-10-24 00:00,0,1,1
5424,2004-10-24 01:00,1,1,1
5425,2004-10-24 02:00,2,1,1
5426,2004-10-24 03:00,3,1,1
5427,2004-10-24 04:00,4,1,1
5428,2004-10-24 05:00,5,1,1
5429,2004-10-24 06:00,6,1,1
5430,2004-10-24 07:00,7,1,1
5431,2004-10-24 08:00,8,1,1
5432,2004-10-24 09:00,9,1,1
5433,2004-10-24 10:00,10,1,1
5434,2004-10-24 11:00,11,1,1
5435,2004-10-24 12:00,12,1,1
5436,2004-10-24 13:00,13,1,1
5437,2004-10-24 14:00,14,1,1
5438,2004-10-24 15:00,15,1,1
5439,2004-10-24 16:00,16,1,1
5440,2004-10-24 17:00,17,1,1
5441,2004-10-24 18:00,18,1,1
5442,2004-10-24 19:00,19,1,1
5443,2004-10-24 20:00,20,1,1
5444,2004-10-24 21:00,21,1,1
5445,2004-10-24 22:00,22,1,1
5446,2004-10-24 23:00,23,1,1
5447,2004-10-25 00:00,0,2,0
5448,2004-10-25 01:00,1,2,0
5449,2004-10-25 02:00,2,2,0
5450,2004-10-25 03:00,3,2,0
5451,2004-10-25 04:00,4,2,0
5452,2004-10-25 05:00,5,2,0
5453,2004-10-25 06:00,6,2,0
5454,2004-10-25 07:00,7,2,0
5455,2004-10-25 08:00,8,2,0
5456,2004-10-25 09:00,9,2,0
5457,2004-10-25 10:00,10,2,0
5458,2004-10-25 11:00,11,2,0
5459,2004-10-25 12:00,12,2,0
5460,2004-10-25 13:00,13,2,0
5461,2004-10-25 14:00,14,2,0
5462,2004-10-25 15:00,15,2,0
5463,2004-10-25 16:00,16,2,0
5464,2004-10-25 17:00,17,2,0
5465,2004-10-25 18:00,18,2,0
5466,2004-10-25 19:00,19,2,0
5467,2004-10-25 20:00,20,2,0
5468,2004-10-25 21:00,21,2,0
5469,2004-10-25 22:00,22,2,0
5470,2004-10-25 23:00,23,2,0
5471,2004-10-26 00:00,0,3,0
5472,2004-10-26 01:00,1,3,0
5473,2004-10-26 02:00,2,3,0
5474,2004-10-26 03:00,3,3,0
5475,2004-10-26 04:00,4,3,0
5476,2004-10-26 05:00,5,3,0
5477,2004-10-26 06:00,6,3,0
5478,2004-10-26 07:00,7,3,0
5479,2004-10-26 08:00,8,3,0
5480,2004-10-26 09:00,9,3,0
5481,2004-10-26 10:00,10,3,0
5482,2004-10-26 11:00,11,3,0
5483,2004-10-26 12:00,12,3,0
5484,2004-10-26 13:00,13,3,0
5485,2004-10-26 14:00,14,3,0
5486,2004-10-26 15:00,15,3,0
5487,2004-10-26 16:00,16,3,0
5488,2004-10-26 17:00,17,3,0
5489,2004-10-26 18:00,18,3,0
5490,2004-10-26 19:00,19,3,0
5491,2004-10-26 20:00,20,3,0
5492,2004-10-26 21:00,21,3,0
5493,2004-10-26 22:00,22,3,0
5494,2004-10-26 23:00,23,3,0
5495,2004-10-27 00:00,0,4,0
5496,2004-10-27 01:00,1,4,0
5497,2004-10-27 02:00,2,4,0
5498,2004-10-27 03:00,3,4,0
5499,2004-10-27 04:00,4,4,0
5500,2004-10-27 05:00,5,4,0
5501,2004-10-27 06:00,6,4,0
5502,2004-10-27 07:00,7,4,0
5503,2004-10-27 08:00,8,4,0
5504,2004-10-27 09:00,9,4,0
5505,2004-10-27 10:00,10,4,0
5506,2004-10-27 11:00,11,4,0
5507,2004-10-27 12:00,12,4,0
5508,2004-10-27 13:00,13,4,0
5509,2004-10-27 14:00,14,4,0
5510,2004-10-27 15:00,15,4,0
5511,2004-10-27 16:00,16,4,0
5512,2004-10-27 17:00,17,4,0
5513,2004-10-27 18:00,18,4,0
5514,2004-10-27 19:00,19,4,0
5515,2004-10-27 20:00,20,4,0
5516,2004-10-27 21:00,21,4,0
5517,2004-10-27 22:00,22,4,0
5518,2004-10-27 23:00,23,4,0
5519,2004-10-28 00:00,0,5,0
5520,2004-10-28 01:00,1,5,0
5521,2004-10-28 02:00,2,5,0
5522,2004-10-28 03:00,3,5,0
5523,2004-10-28 04:00,4,5,0
5524,2004-10-28 05:00,5,5,0
5525,2004-10-28 06:00,6,5,0
5526,2004-10-28 07:00,7,5,0
5527,2004-10-28 08:00,8,5,0
5528,2004-10-28 09:00,9,5,0
5529,2004-10-28 10:00,10,5,0
5530,2004-10-28 11:00,11,5,0
5531,2004-10-28 12:00,12,5,0
5532,2004-10-28 13:00,13,5,0
5533,2004-10-28 14:00,14,5,0
5534,2004-10-28 15:00,15,5,0
5535,2004-10-28 16:00,16,5,0
5536,2004-10-28 17:00,17,5,0
5537,2004-10-28 18:00,18,5,0
5538,2004-10-28 19:00,19,5,0
5539,2004-10-28 20:00,20,5,0
5540,2004-10-28 21:00,21,5,0
5541,2004-10-28 22:00,22,5,0
5542,2004-10-28 23:00,23,5,0
5543,2004-10-29 00:00,0,6,0
5544,2004-10-29 01:00,1,6,0
5545,2004-10-29 02:00,2,6,0
5546,2004-10-29 03:00,3,6,0
5547,2004-10-29 04:00,4,6,0
5548,2004-10-29 05:00,5,6,0
5549,2004-10-29 06:00,6,6,0
5550,2004-10-29 07:00,7,6,0
5551,2004-10-29 08:00,8,6,0
5552,2004-10-29 09:00,9,6,0
5553,2004-10-29 10:00,10,6,0
5554,2004-10-29 11:00,11,6,0
5555,2004-10-29 12:00,12,6,0
5556,2004-10-29 13:00,13,6,0
5557,2004-10-29 14:00,14,6,0
5558,2004-10-29 15:00,15,6,0
5559,2004-10-29 16:00,16,6,0
5560,2004-10-29 17:00,17,6,0
5561,2004-10-29 18:00,18,6,0
5562,2004-10-29 19:00,19,6,0
5563,2004-10-29 20:00,20,6,0
5564,2004-10-29 21:00,21,6,0
5565,2004-10-29 22:00,22,6,0
5566,2004-10-29 23:00,23,6,0
5567,2004-10-30 00:00,0,7,1
5568,2004-10-30 01:00,1,7,1
5569,2004-10-30 02:00,2,7,1
5570,2004-10-30 03:00,3,7,1
5571,2004-10-30 04:00,4,7,1
5572,2004-10-30 05:00,5,7,1
5573,2004-10-30 06:00,6,7,1
5574,2004-10-30 07:00,7,7,1
5575,2004-10-30 08:00,8,7,1
5576,2004-10-30 09:00,9,7,1
5577,2004-10-30 10:00,10,7,1
5578,2004-10-30 11:00,11,7,1
5579,2004-10-30 12:00,12,7,1
5580,2004-10-30 13:00,13,7,1
5581,2004-10-30 14:00,14,7,1
5582,2004-10-30 15:00,15,7,1
5583,2004-10-30 16:00,16,7,1
5584,2004-10-30 17:00,17,7,1
5585,2004-10-30 18:00,18,7,1
5586,2004-10-30 19:00,19,7,1
5587,2004-10-30 20:00,20,7,1
5588,2004-10-30 21:00,21,7,1
5589,2004-10-30 22:00,22,7,1
5590,2004-10-30 23:00,23,7,1
5591,2004-10-31 00:00,0,1,1
5592,2004-10-31 01:00,1,1,1
5593,2004-10-31 02:00,2,1,1
5594,2004-10-31 03:00,3,1,1
5595,2004-10-31 04:00,4,1,1
5596,2004-10-31 05:00,5,1,1
5597,2004-10-31 06:00,6,1,1
5598,2004-10-31 07:00,7,1,1
5599,2004-10-31 08:00,8,1,1
5600,2004-10-31 09:00,9,1,1
5601,2004-10-31 10:00,10,1,1
5602,2004-10-31 11:00,11,1,1
5603,2004-10-31 12:00,12,1,1
5604,2004-10-31 13:00,13,1,1
5605,2004-10-31 14:00,14,1,1
5606,2004-10-31 15:00,15,1,1
5607,2004-10-31 16:00,16,1,1
5608,2004-10-31 17:00,17,1,1
5609,2004-10-31 18:00,18,1,1
5610,2004-10-31 19:00,19,1,1
5611,2004-10-31 20:00,20,1,1
5612,2004-10-31 21:00,21,1,1
5613,2004-10-31 22:00,22,1,1
5614,2004-10-31 23:00,23,1,1
5615,2004-11-01 00:00,0,2,0
5616,2004-11-01 01:00,1,2,0
5617,2004-11-01 02:00,2,2,0
5618,2004-11-01 03:00,3,2,0
5619,2004-11-01 04:00,4,2,0
5620,2004-11-01 05:00,5,2,0
5621,2004-11-01 06:00,6,2,0
5622,2004-11-01 07:00,7,2,0
5623,2004-11-01 08:00,8,2,0
5624,2004-11-01 09:00,9,2,0
5625,2004-11-01 10:00,10,2,0
5626,2004-11-01 11:00,11,2,0
5627,2004-11-01 12:00,12,2,0
5628,2004-11-01 13:00,13,2,0
5629,2004-11-01 14:00,14,2,0
5630,2004-11-01 15:00,15,2,0
5631,2004-11-01 16:00,16,2,0
5632,2004-11-01 17:00,17,2,0
5633,2004-11-01 18:00,18,2,0
5634,2004-11-01 19:00,19,2,0
5635,2004-11-01 20:00,20,2,0
5636,2004-11-01 21:00,21,2,0
5637,2004-11-01 22:00,22,2,0
5638,2004-11-01 23:00,23,2,0
5639,2004-11-02 00:00,0,3,0
5640,2004-11-02 01:00,1,3,0
5641,2004-11-02 02:00,2,3,0
5642,2004-11-02 03:00,3,3,0
5643,2004-11-02 04:00,4,3,0
5644,2004-11-02 05:00,5,3,0
5645,2004-11-02 06:00,6,3,0
5646,2004-11-02 07:00,7,3,0
5647,2004-11-02 08:00,8,3,0
5648,2004-11-02 09:00,9,3,0
5649,2004-11-02 10:00,10,3,0
5650,2004-11-02 11:00,11,3,0
5651,2004-11-02 12:00,12,3,0
5652,2004-11-02 13:00,13,3,0
5653,2004-11-02 14:00,14,3,0
5654,2004-11-02 15:00,15,3,0
5655,2004-11-02 16:00,16,3,0
5656,2004-11-02 17:00,17,3,0
5657,2004-11-02 18:00,18,3,0
5658,2004-11-02 19:00,19,3,0
5659,2004-11-02 20:00,20,3,0
5660,2004-11-02 21:00,21,3,0
5661,2004-11-02 22:00,22,3,0
5662,2004-11-02 23:00,23,3,0
5663,2004-11-03 00:00,0,4,0
5664,2004-11-03 01:00,1,4,0
5665,2004-11-03 02:00,2,4,0
5666,2004-11-03 03:00,3,4,0
5667,2004-11-03 04:00,4,4,0
5668,2004-11-03 05:00,5,4,0
5669,2004-11-03 06:00,6,4,0
5670,2004-11-03 07:00,7,4,0
5671,2004-11-03 08:00,8,4,0
5672,2004-11-03 09:00,9,4,0
5673,2004-11-03 10:00,10,4,0
5674,2004-11-03 11:00,11,4,0
5675,2004-11-03 12:00,12,4,0
5676,2004-11-03 13:00,13,4,0
5677,2004-11-03 14:00,14,4,0
5678,2004-11-03 15:00,15,4,0
5679,2004-11-03 16:00,16,4,0
5680,2004-11-03 17:00,17,4,0
5681,2004-11-03 18:00,18,4,0
5682,2004-11-03 19:00,19,4,0
5683,2004-11-03 20:00,20,4,0
5684,2004-11-03 21:00,21,4,0
5685,2004-11-03 22:00,22,4,0
5686,2004-11-03 23:00,23,4,0
5687,2004-11-04 00:00,0,5,0
5688,2004-11-04 01:00,1,5,0
5689,2004-11-04 02:00,2,5,0
5690,2004-11-04 03:00,3,5,0
5691,2004-11-04 04:00,4,5,0
5692,2004-11-04 05:00,5,5,0
5693,2004-11-04 06:00,6,5,0
5694,2004-11-04 07:00,7,5,0
5695,2004-11-04 08:00,8,5,0
5696,2004-11-04 09:00,9,5,0
5697,2004-11-04 10:00,10,5,0
5698,2004-11-04 11:00,11,5,0
5699,2004-11-04 12:00,12,5,0
5700,2004-11-04 13:00,13,5,0
5701,2004-11-04 14:00,14,5,0
5702,2004-11-04 15:00,15,5,0
5703,2004-11-04 16:00,16,5,0
5704,2004-11-04 17:00,17,5,0
5705,2004-11-04 18:00,18,5,0
5706,2004-11-04 19:00,19,5,0
5707,2004-11-04 20:00,20,5,0
5708,2004-11-04 21:00,21,5,0
5709,2004-11-04 22:00,22,5,0
5710,2004-11-04 23:00,23,5,0
5711,2004-11-05 00:00,0,6,0
5712,2004-11-05 01:00,1,6,0
5713,2004-11-05 02:00,2,6,0
5714,2004-11-05 03:00,3,6,0
5715,2004-11-05 04:00,4,6,0
5716,2004-11-05 05:00,5,6,0
5717,2004-11-05 06:00,6,6,0
5718,2004-11-05 07:00,7,6,0
5719,2004-11-05 08:00,8,6,0
5720,2004-11-05 09:00,9,6,0
5721,2004-11-05 10:00,10,6,0
5722,2004-11-05 11:00,11,6,0
5723,2004-11-05 12:00,12,6,0
5724,2004-11-05 13:00,13,6,0
5725,2004-11-05 14:00,14,6,0
5726,2004-11-05 15:00,15,6,0
5727,2004-11-05 16:00,16,6,0
5728,2004-11-05 17:00,17,6,0
5729,2004-11-05 18:00,18,6,0
5730,2004-11-05 19:00,19,6,0
5731,2004-11-05 20:00,20,6,0
5732,2004-11-05 21:00,21,6,0
5733,2004-11-05 22:00,22,6,0
5734,2004-11-05 23:00,23,6,0
5735,2004-11-06 00:00,0,7,1
5736,2004-11-06 01:00,1,7,1
5737,2004-11-06 02:00,2,7,1
5738,2004-11-06 03:00,3,7,1
5739,2004-11-06 04:00,4,7,1
5740,2004-11-06 05:00,5,7,1
5741,2004-11-06 06:00,6,7,1
5742,2004-11-06 07:00,7,7,1
5743,2004-11-06 08:00,8,7,1
5744,2004-11-06 09:00,9,7,1
5745,2004-11-06 10:00,10,7,1
5746,2004-11-06 11:00,11,7,1
5747,2004-11-06 12:00,12,7,1
5748,2004-11-06 13:00,13,7,1
5749,2004-11-06 14:00,14,7,1
5750,2004-11-06 15:00,15,7,1
5751,2004-11-06 16:00,16,7,1
5752,2004-11-06 17:00,17,7,1
5753,2004-11-06 18:00,18,7,1
5754,2004-11-06 19:00,19,7,1
5755,2004-11-06 20:00,20,7,1
5756,2004-11-06 21:00,21,7,1
5757,2004-11-06 22:00,22,7,1
5758,2004-11-06 23:00,23,7,1
5759,2004-11-07 00:00,0,1,1
5760,2004-11-07 01:00,1,1,1
5761,2004-11-07 02:00,2,1,1
5762,2004-11-07 03:00,3,1,1
5763,2004-11-07 04:00,4,1,1
5764,2004-11-07 05:00,5,1,1
5765,2004-11-07 06:00,6,1,1
5766,2004-11-07 07:00,7,1,1
5767,2004-11-07 08:00,8,1,1
5768,2004-11-07 09:00,9,1,1
5769,2004-11-07 10:00,10,1,1
5770,2004-11-07 11:00,11,1,1
5771,2004-11-07 12:00,12,1,1
5772,2004-11-07 13:00,13,1,1
5773,2004-11-07 14:00,14,1,1
5774,2004-11-07 15:00,15,1,1
5775,2004-11-07 16:00,16,1,1
5776,2004-11-07 17:00,17,1,1
5777,2004-11-07 18:00,18,1,1
5778,2004-11-07 19:00,19,1,1
5779,2004-11-07 20:00,20,1,1
5780,2004-11-07 21:00,21,1,1
5781,2004-11-07 22:00,22,1,1
5782,2004-11-07 23:00,23,1,1
5783,2004-11-08 00:00,0,2,0
5784,2004-11-08 01:00,1,2,0
5785,2004-11-08 02:00,2,2,0
5786,2004-11-08 03:00,3,2,0
5787,2004-11-08 04:00,4,2,0
5788,2004-11-08 05:00,5,2,0
5789,2004-11-08 06:00,6,2,0
5790,2004-11-08 07:00,7,2,0
5791,2004-11-08 08:00,8,2,0
5792,2004-11-08 09:00,9,2,0
5793,2004-11-08 10:00,10,2,0
5794,2004-11-08 11:00,11,2,0
5795,2004-11-08 12:00,12,2,0
5796,2004-11-08 13:00,13,2,0
5797,2004-11-08 14:00,14,2,0
5798,2004-11-08 15:00,15,2,0
5799,2004-11-08 16:00,16,2,0
5800,2004-11-08 17:00,17,2,0
5801,2004-11-08 18:00,18,2,0
5802,2004-11-08 19:00,19,2,0
5803,2004-11-08 20:00,20,2,0
5804,2004-11-08 21:00,21,2,0
5805,2004-11-08 22:00,22,2,0
5806,2004-11-08 23:00,23,2,0
5807,2004-11-09 00:00,0,3,0
5808,2004-11-09 01:00,1,3,0
5809,2004-11-09 02:00,2,3,0
5810,2004-11-09 03:00,3,3,0
5811,2004-11-09 04:00,4,3,0
5812,2004-11-09 05:00,5,3,0
5813,2004-11-09 06:00,6,3,0
5814,2004-11-09 07:00,7,3,0
5815,2004-11-09 08:00,8,3,0
5816,2004-11-09 09:00,9,3,0
5817,2004-11-09 10:00,10,3,0
5818,2004-11-09 11:00,11,3,0
5819,2004-11-09 12:00,12,3,0
5820,2004-11-09 13:00,13,3,0
5821,2004-11-09 14:00,14,3,0
5822,2004-11-09 15:00,15,3,0
5823,2004-11-09 16:00,16,3,0
5824,2004-11-09 17:00,17,3,0
5825,2004-11-09 18:00,18,3,0
5826,2004-11-09 19:00,19,3,0
5827,2004-11-09 20:00,20,3,0
5828,2004-11-09 21:00,21,3,0
5829,2004-11-09 22:00,22,3,0
5830,2004-11-09 23:00,23,3,0
5831,2004-11-10 00:00,0,4,0
5832,2004-11-10 01:00,1,4,0
5833,2004-11-10 02:00,2,4,0
5834,2004-11-10 03:00,3,4,0
5835,2004-11-10 04:00,4,4,0
5836,2004-11-10 05:00,5,4,0
5837,2004-11-10 06:00,6,4,0
5838,2004-11-10 07:00,7,4,0
5839,2004-11-10 08:00,8,4,0
5840,2004-11-10 09:00,9,4,0
5841,2004-11-10 10:00,10,4,0
5842,2004-11-10 11:00,11,4,0
5843,2004-11-10 12:00,12,4,0
5844,2004-11-10 13:00,13,4,0
5845,2004-11-10 14:00,14,4,0
5846,2004-11-10 15:00,15,4,0
5847,2004-11-10 16:00,16,4,0
5848,2004-11-10 17:00,17,4,0
5849,2004-11-10 18:00,18,4,0
5850,2004-11-10 19:00,19,4,0
5851,2004-11-10 20:00,20,4,0
5852,2004-11-10 21:00,21,4,0
5853,2004-11-10 22:00,22,4,0
5854,2004-11-10 23:00,23,4,0
5855,2004-11-11 00:00,0,5,0
5856,2004-11-11 01:00,1,5,0
5857,2004-11-11 02:00,2,5,0
5858,2004-11-11 03:00,3,5,0
5859,2004-11-11 04:00,4,5,0
5860,2004-11-11 05:00,5,5,0
5861,2004-11-11 06:00,6,5,0
5862,2004-11-11 07:00,7,5,0
5863,2004-11-11 08:00,8,5,0
5864,2004-11-11 09:00,9,5,0
5865,2004-11-11 10:00,10,5,0
5866,2004-11-11 11:00,11,5,0
5867,2004-11-11 12:00,12,5,0
5868,2004-11-11 13:00,13,5,0
5869,2004-11-11 14:00,14,5,0
5870,2004-11-11 15:00,15,5,0
5871,2004-11-11 16:00,16,5,0
5872,2004-11-11 17:00,17,5,0
5873,2004-11-11 18:00,18,5,0
5874,2004-11-11 19:00,19,5,0
5875,2004-11-11 20:00,20,5,0
5876,2004-11-11 21:00,21,5,0
5877,2004-11-11 22:00,22,5,0
5878,2004-11-11 23:00,23,5,0
5879,2004-11-12 00:00,0,6,0
5880,2004-11-12 01:00,1,6,0
5881,2004-11-12 02:00,2,6,0
5882,2004-11-12 03:00,3,6,0
5883,2004-11-12 04:00,4,6,0
5884,2004-11-12 05:00,5,6,0
5885,2004-11-12 06:00,6,6,0
5886,2004-11-12 07:00,7,6,0
5887,2004-11-12 08:00,8,6,0
5888,2004-11-12 09:00,9,6,0
5889,2004-11-12 10:00,10,6,0
